행정구역코드,시도,시군구,읍면동,리,합계(㎡),전,답,과수원,목장용지,임야,광천지,염전,대지,공장용지,학교용지,주차장,주유소용지,창고용지,도로,철도용지,제방,하천,구거,유지,양어장,수도용지,공원,체육용지,유원지,종교용지,사적지,묘지,잡종지
4884025029,경상남도,남해군,남해읍,평리,"4,175,130","291,493","669,444","1,521","74,977","2,655,170",0,0,"139,692",0,0,0,0,"12,239","94,989",0,0,84,"110,039","42,583",0,0,0,"1,540",0,"2,801",0,"62,728","15,831"
4884025030,경상남도,남해군,남해읍,입현리,"2,893,285","444,000","822,345","14,048","1,276","1,071,560",0,0,"142,555",364,0,"1,676","6,553","11,717","132,198",0,"13,387","80,699","36,355","57,332",0,270,0,0,"8,872",504,0,"36,342","11,232"
4884031021,경상남도,남해군,이동면,다정리,"7,427,629","283,347","1,000,676","3,065","98,162","5,284,641",0,0,"147,491",0,0,619,998,"11,430","123,532",0,"3,539","190,429","71,562","76,598",0,285,0,0,0,0,512,"112,624","18,120"
4884031022,경상남도,남해군,이동면,초음리,"2,853,805","273,158","1,480,907","11,830","12,749","423,475",0,0,"195,683","5,286","12,627",990,"1,249","19,175","170,869",0,"7,260","1,372","82,905","80,290",0,0,0,"9,467",0,224,0,"49,020","15,269"
4884031023,경상남도,남해군,이동면,석평리,"4,016,267","155,284","592,048",0,"3,548","2,878,737",0,0,"81,786","1,732","6,607",0,"1,605","10,561","78,792",0,207,"60,367","58,477","28,440",0,138,0,0,0,0,0,"42,232","15,706"
4884031024,경상남도,남해군,이동면,무림리,"5,448,658","381,125","876,568",0,"5,249","3,344,452",0,0,"158,158",599,"31,455",0,"1,179","15,953","202,786",0,"10,349","27,277","170,443","29,423",0,113,0,0,0,"1,501",0,"69,250","122,778"
4884031025,경상남도,남해군,이동면,신전리,"15,465,825","388,421","725,521","14,136",659,"13,505,992",0,0,"153,793",0,126,0,0,"5,908","282,186",0,"5,300","71,727","104,971","150,593","14,233",0,0,0,"10,332",692,0,"9,226","22,010"
4884031026,경상남도,남해군,이동면,화계리,"876,725","181,740","133,955",0,"6,227","323,158",0,0,"59,895",0,"10,434",0,0,"4,825","51,018",0,"1,296",0,"33,006","2,746",0,0,0,518,0,0,0,"50,830","17,077"
4884031027,경상남도,남해군,이동면,용소리,"5,031,475","590,050","529,937",0,"7,472","3,444,023",0,0,"114,496","1,380",0,557,0,"4,376","104,643",0,513,577,"152,605","17,051","8,656",0,"1,634","1,448",0,"9,515",0,"36,261","6,281"
4884031028,경상남도,남해군,이동면,난음리,"5,891,573","433,819","1,121,538",0,"3,547","3,772,173",0,0,"180,567",0,0,0,302,"7,989","118,582",0,"2,931","65,136","102,241","69,067",0,752,0,0,0,374,0,"6,538","6,017"
4884032021,경상남도,남해군,상주면,양아리,"9,982,574","684,377","579,080",0,0,"8,097,827",0,0,"130,263",0,"11,775",0,0,"3,424","207,767",0,"2,565","28,431","36,264","2,227","14,819",218,0,0,0,"1,046",0,"177,240","5,251"
4884032022,경상남도,남해군,상주면,상주리,"13,802,876","794,349","967,903","4,478","4,009","11,130,699",0,0,"237,920",0,"22,010","11,083",275,"7,471","319,326",0,"7,281","136,814","11,168","23,537","1,028","33,468",0,0,0,694,0,"26,132","63,231"
4884033021,경상남도,남해군,삼동면,영지리,"7,539,806","1,006,056","1,250,048","1,075","6,838","4,334,837",0,0,"223,642",630,"16,017",0,848,"15,957","264,998",0,"5,070",394,"219,578","69,738",0,712,0,0,"4,640","5,051",0,"85,803","27,874"
4884033022,경상남도,남해군,삼동면,지족리,"2,923,226","453,979","435,587","6,326",0,"1,525,446",0,0,"166,968",0,"33,829","2,763","2,104","5,548","128,716",0,"6,706","2,903","43,522","45,986",0,"11,096",0,0,0,661,0,"27,775","23,311"
4884033023,경상남도,남해군,삼동면,금송리,"5,049,373","589,937","707,127",0,"4,078","3,261,452",0,0,"150,271","1,722","9,261",0,281,"8,166","134,212",0,"7,815","17,309","68,695","26,418",0,0,0,0,0,954,0,"30,679","30,996"
4884033024,경상남도,남해군,삼동면,동천리,"6,276,364","475,417","1,038,118","3,061","2,411","4,104,994",0,0,"176,659","1,949","14,833",137,"1,394","10,705","211,264",0,"8,660","74,843","92,863","10,596",0,0,0,999,0,"2,933",0,"34,099","10,429"
4884033025,경상남도,남해군,삼동면,봉화리,"21,203,976","490,382","1,123,318","32,096","57,728","18,239,231",0,0,"174,098","2,286","5,026","1,501",0,"7,681","235,928",0,647,"286,777","177,276","342,592",0,135,0,0,0,136,0,"19,554","7,584"
4884033026,경상남도,남해군,삼동면,물건리,"8,204,134","547,899","424,056",0,0,"6,559,117",0,0,"250,991","13,555","19,055",559,842,"10,104","217,420",0,"11,643","39,328","31,473","2,750","15,835",0,"12,667",0,843,"1,779",0,"8,181","36,037"
4884034021,경상남도,남해군,미조면,송정리,"12,016,980","754,252","423,484","10,959","21,576","9,893,488",0,0,"218,183","12,327","13,728","1,558","1,805","14,187","401,657",0,"5,888","18,870","49,672","14,304","27,181","87,574",0,0,0,902,0,"23,900","21,485"
4884034022,경상남도,남해군,미조면,미조리,"3,712,841","706,751","68,053",0,0,"2,376,675",0,0,"167,101",433,"39,650",0,0,"14,201","161,083",0,"6,366",230,"13,124",0,"19,433",985,0,0,0,"2,301",0,"48,846","87,609"
4884035021,경상남도,남해군,남면,당항리,"6,541,273","674,665","929,208",0,"12,581","4,271,494",0,0,"182,146",0,"15,267","3,508",0,"11,209","140,032",0,846,"79,147","97,672","75,722",972,"6,285",0,0,0,"2,271",128,"24,892","13,229"
4884035022,경상남도,남해군,남면,석교리,"3,613,647","538,243","666,391",0,"6,072","1,997,106",0,0,"121,194",0,0,"2,984",0,"4,880","116,366",0,0,"4,568","75,592","11,724",0,397,0,0,0,173,0,"63,573","4,384"
4884035023,경상남도,남해군,남면,홍현리,"6,097,433","465,471","556,785",0,"2,223","4,557,846",0,0,"131,075",0,"4,195","1,407",0,"4,708","228,111",0,"1,727",0,"79,952","16,198","5,336",89,0,0,0,"3,594",0,"32,429","6,287"
4884035024,경상남도,남해군,남면,선구리,"2,909,511","686,226","229,820","5,051","2,081","1,633,775",0,0,"130,515",0,0,"1,123",0,"4,399","117,920",0,811,"20,473","1,890",0,"2,960",0,31,0,0,0,0,"70,471","1,965"
4884035025,경상남도,남해군,남면,임포리,"4,658,478","262,940","530,404","3,257","4,805","3,569,305",0,0,"71,947",0,0,0,0,"4,473","75,602",0,94,"80,728","1,531","9,028",0,0,0,0,0,0,0,"39,727","4,637"
4884035026,경상남도,남해군,남면,평산리,"7,225,166","1,121,570","978,120","1,142","7,115","4,226,125",0,0,"162,038","2,510","40,540","1,390",0,"6,435","164,690",0,"17,238","66,557","31,453","14,667","9,428",61,0,0,0,528,632,"32,678","340,248"
4884035027,경상남도,남해군,남면,덕월리,"3,021,922","608,951","321,516",0,"11,945","1,408,463",0,0,"125,051","1,457","5,849",0,248,"6,801","104,598",0,"28,646","38,948","49,413","4,616","3,855",229,0,0,0,"1,150",0,"17,894","282,292"
4884035028,경상남도,남해군,남면,상가리,"4,728,206","356,698","534,737",0,"8,975","3,480,556",0,0,"77,602",0,"1,177",0,0,"4,400","95,962",0,0,"59,676","39,464","32,556",0,0,0,0,0,942,0,"31,865","3,596"
4884035029,경상남도,남해군,남면,죽전리,"4,695,328","383,757","698,106","10,832","13,563","3,205,359",0,0,"108,948",0,0,426,494,"10,236","91,001",0,0,"72,789","31,971","18,277",0,0,0,0,0,"2,027",0,"30,154","17,387"
4884036021,경상남도,남해군,서면,연죽리,"5,380,010","130,303","187,702",0,"2,765","4,705,182",0,0,"27,187",593,0,0,0,"5,149","63,557",0,0,"132,157","13,234","58,805",0,0,0,0,0,0,0,"48,548","4,828"
4884036022,경상남도,남해군,서면,대정리,"4,521,256","258,958","872,187",0,"9,934","2,915,254",0,0,"116,512",0,0,0,0,"12,954","140,161",0,"11,989","108,669","60,846","4,834",0,250,0,"1,593",0,"2,063",0,"3,692","1,360"
4884036023,경상남도,남해군,서면,서호리,"3,586,495","194,237","299,572",0,"2,439","2,853,688",0,0,"70,905","6,853",0,0,0,"4,484","41,552",0,"7,731","44,518","31,028","9,246",0,0,0,0,0,0,0,"9,092","11,150"
4884036024,경상남도,남해군,서면,서상리,"5,421,854","635,166","454,401",810,"5,841","3,414,792",0,0,"142,767","5,976","14,908","2,914",302,"11,467","169,476",0,"47,902","115,442","40,548","7,700",0,0,0,0,"2,331",915,0,"21,769","326,427"
4884036025,경상남도,남해군,서면,작장리,"4,560,086","674,823","512,562","5,901","11,646","2,961,648",0,0,"106,584",0,0,0,0,"4,983","145,161",0,"1,270","83,395",13,"28,558","1,026",0,0,0,0,761,0,"16,376","5,379"
4884036026,경상남도,남해군,서면,남상리,"4,670,608","661,542","772,455",0,"33,335","2,697,514",0,0,"115,871",0,"6,122",0,0,"9,452","132,317",0,"1,327","90,435","1,931","102,211",0,0,0,0,0,613,0,"30,168","15,315"
4884036027,경상남도,남해군,서면,노구리,"6,019,634","461,776","811,919","8,367","23,549","4,290,758",0,0,"106,074",0,"16,016",0,0,"10,407","103,459",0,"5,518","80,236","43,839","12,899",0,0,0,0,"3,479",652,0,"27,819","12,867"
4884036028,경상남도,남해군,서면,중현리,"4,342,589","400,294","750,126","16,893","11,589","2,709,472",0,0,"118,901",261,103,0,0,"6,643","136,695",0,"1,054","6,746","118,989","19,957",0,946,0,0,0,0,0,"33,868","10,052"
4884036029,경상남도,남해군,서면,정포리,"2,483,965","426,893","451,223","6,819","10,943","1,289,684",0,0,"84,825",0,0,0,0,"2,143","125,378",0,"6,299","15,899","31,064","7,832",0,0,0,0,0,488,0,"13,760","10,715"
4884037021,경상남도,남해군,고현면,이어리,"1,262,890","145,887","457,597","10,045","8,058","410,766",0,0,"93,412",0,0,0,0,"5,318","68,199",0,"3,014",635,"30,525","5,967",0,0,0,0,0,0,0,"8,122","15,345"
4884037022,경상남도,남해군,고현면,대곡리,"4,964,865","262,745","713,870","9,145","19,277","3,327,644",0,0,"95,056",0,0,0,0,"18,268","153,638",0,163,"133,038","23,812","38,441",0,"16,431",0,992,0,"7,635",0,"135,096","9,615"
4884037023,경상남도,남해군,고현면,도마리,"3,169,434","556,317","965,776",0,"20,360","783,588",0,0,"177,028","15,877","15,207",361,"4,231","14,687","156,415",0,"24,590","23,961","98,701","45,467",0,0,0,"2,061",0,893,"1,864","30,544","231,506"
4884037024,경상남도,남해군,고현면,오곡리,"3,486,484","275,070","1,141,970",0,"12,230","1,554,408",0,0,"83,041","57,150","4,198","1,558",576,"4,543","124,910",0,0,"80,784","77,742","30,432",0,0,0,0,0,304,0,"34,028","3,541"
4884037025,경상남도,남해군,고현면,포상리,"3,566,217","384,493","602,426",0,"50,328","2,122,343",0,0,"114,551","2,376","10,679",0,0,"10,270","90,534",0,466,"61,924","56,729","9,741",0,0,0,0,0,55,0,"42,476","6,825"
4884037026,경상남도,남해군,고현면,남치리,"3,466,484","267,169","422,752",0,"7,317","2,462,703",0,0,"56,616",0,0,0,0,"4,836","42,687",0,"4,661",0,"54,248","80,525",0,0,0,0,0,"1,486",0,"57,537","3,947"
4884037027,경상남도,남해군,고현면,대사리,"2,895,768","338,273","693,742","8,712","4,785","1,279,697",0,0,"159,899",0,"36,951","2,345",0,"6,171","187,129",0,"13,378","40,790","78,961","4,779",0,0,0,0,0,"1,259",0,"36,656","2,241"
4884037028,경상남도,남해군,고현면,차면리,"2,412,419","179,229","352,538","2,942","2,885","1,634,253",0,0,"51,513",928,0,0,0,"14,572","75,266",0,"1,384",0,"36,714","12,698",0,0,0,0,"23,770",0,106,"20,280","3,341"
4884037029,경상남도,남해군,고현면,갈화리,"3,711,780","528,041","507,741","10,504","54,744","2,134,257",0,"8,510","106,863",0,"10,944",0,0,"6,896","91,226",0,"13,455","10,057","74,322","37,655",0,0,0,0,0,0,0,"101,016","15,549"
4884038021,경상남도,남해군,설천면,비란리,"2,181,823","274,224","579,277","8,104","5,713","854,281",0,0,"108,663","4,011",0,0,809,"13,587","116,996",0,"4,734",0,"68,593","43,139",0,0,0,0,0,0,0,"20,889","78,803"
4884038022,경상남도,남해군,설천면,진목리,"3,815,928","486,671","874,986",444,"13,490","1,986,004",0,0,"144,921","5,785","10,089",0,298,"11,629","127,289",0,"4,136","30,177","33,740","37,270","5,315",0,0,0,0,497,0,"33,229","9,958"
4884038023,경상남도,남해군,설천면,문항리,"2,852,616","288,325","767,369","5,369","15,108","1,355,267",0,0,"95,413","1,671",0,0,0,"6,986","168,401",0,"2,092","38,202","46,332","38,459",0,414,0,0,0,"1,719",0,"10,783","10,705"
4884038024,경상남도,남해군,설천면,금음리,"2,799,476","608,566","575,461","10,205","7,976","1,114,943",0,0,"141,256",0,"12,356",0,0,"24,518","141,972",0,"3,748","31,239","33,506","25,958",0,364,0,0,0,542,0,"36,510","30,356"
4884038025,경상남도,남해군,설천면,남양리,"2,090,971","200,461","412,205","6,791","13,442","1,258,995",0,0,"68,605",0,"13,674",0,0,"4,686","62,900",0,0,"23,709","4,003","13,535",0,139,0,0,0,"1,252",0,"3,550","3,024"
4884038026,경상남도,남해군,설천면,문의리,"4,518,109","423,030","619,084","32,271","158,365","2,630,825",0,0,"116,912","1,249",0,0,0,"5,691","220,377",0,"8,327","17,064","79,795","25,856","134,338",230,0,0,0,"1,099",0,"32,482","11,114"
4884038027,경상남도,남해군,설천면,노량리,"1,464,913","191,332","124,075","16,515",0,"912,965",0,0,"58,015",0,0,0,0,"1,355","95,016",0,"1,849",0,"17,959",0,0,0,618,0,0,396,"3,455","20,743","20,620"
4884038028,경상남도,남해군,설천면,덕신리,"5,185,822","374,624","1,058,685","53,081","2,420","3,225,051",0,0,"103,692",0,"11,423",0,0,"13,464","184,029",0,"6,713",717,"117,784","3,178",0,0,0,0,0,0,0,"26,191","4,770"
4884039021,경상남도,남해군,창선면,상신리,"1,245,355","199,942","223,628",0,"2,099","653,461",0,0,"55,526",0,0,0,0,"1,623","57,321",0,332,"24,588","10,661","5,629",0,5,0,0,0,"2,316",0,"6,531","1,693"
4884039022,경상남도,남해군,창선면,동대리,"3,545,224","418,400","483,427","35,735","1,724","2,283,775",0,0,"101,089",0,0,0,"1,050","2,949","104,830",0,316,469,"55,418","4,542",0,"2,038",0,750,0,0,0,"42,926","5,786"
4884039023,경상남도,남해군,창선면,당항리,"2,739,103","432,768","201,840","1,517",0,"1,853,394",0,0,"82,259",0,0,0,"2,326","5,076","94,785",0,"2,240",119,"23,306","2,922",0,364,0,0,"4,993",0,0,"20,586","10,608"
4884039024,경상남도,남해군,창선면,대벽리,"3,691,924","387,354","411,018",0,"1,365","2,485,686",0,0,"123,944","12,993","7,893",903,988,"2,740","139,839",0,"3,262",0,"38,747","6,494",0,709,0,0,0,"1,525",0,"43,866","22,598"
4884039025,경상남도,남해군,창선면,율도리,"2,813,038","333,703","298,229","19,757","1,341","1,928,092",0,0,"76,003","1,571","8,576",0,0,"2,709","85,546",0,891,0,"32,101","6,437",0,33,0,0,0,999,0,"14,165","2,885"
4884039026,경상남도,남해군,창선면,서대리,"4,240,251","292,964","582,533","1,728","1,481","3,075,461",0,0,"62,899","5,712",0,0,0,"3,078","94,146",0,"1,731","49,544","37,191","4,698",0,230,0,0,"3,357",0,0,"20,018","3,479"
4884039027,경상남도,남해군,창선면,광천리,"3,550,820","325,941","430,383","4,730","2,026","2,549,347",0,0,"74,558",0,"7,113",0,0,"3,481","77,541",0,"2,279","26,723","18,531","7,754",0,0,0,0,0,980,0,"13,647","5,786"
4884039028,경상남도,남해군,창선면,지족리,"2,972,681","432,247","327,821","27,085",0,"1,839,072",0,0,"117,451",0,0,0,0,"2,382","122,192",0,"1,283",136,"33,345","9,588","3,798","1,316",0,0,0,"1,421",0,"46,231","7,313"
4884039029,경상남도,남해군,창선면,옥천리,"4,926,320","231,118","584,622","3,054","2,076","3,750,131",0,0,"59,562",0,0,0,0,"1,090","55,014",0,0,"75,824","40,021","108,657",0,989,0,0,0,"1,411",0,"12,645",106
4884039030,경상남도,남해군,창선면,당저리,"1,130,635","231,146","231,341","2,606","6,402","483,087",0,0,"57,420",555,0,0,"1,209","2,494","70,795",0,969,440,"21,872",0,0,230,0,0,0,192,0,"16,813","3,064"
4884039031,경상남도,남해군,창선면,상죽리,"1,500,667","97,319","372,099",0,0,"696,410",0,0,"64,144",0,"38,051",0,0,"2,384","47,478",0,"2,992","27,609","31,503","14,535",0,45,0,0,0,656,0,"5,127","100,315"
4884039032,경상남도,남해군,창선면,수산리,"1,044,096","109,622","508,449",0,577,"106,945",0,"103,862","54,927",166,0,0,0,"8,272","76,140",0,"6,962","26,826","32,308",420,0,565,0,"1,298",0,0,0,"2,170","4,587"
4884039033,경상남도,남해군,창선면,부윤리,"3,184,038","272,311","389,669",952,"7,190","2,222,063",0,0,"69,034",0,0,0,0,"2,108","60,559",0,"8,850",0,"56,146","33,863",614,0,0,0,0,0,0,"18,402","42,277"
4884039034,경상남도,남해군,창선면,오용리,"4,517,840","380,535","949,941","13,374","1,918","2,766,856",0,0,"92,727",0,"9,957",0,0,"5,350","124,119",0,0,261,"124,608","15,859",0,0,0,0,0,593,0,"31,542",199
4884039035,경상남도,남해군,창선면,가인리,"5,873,457","500,092","434,764","1,619","1,505","4,636,660",0,0,"77,433","2,112",0,0,0,"1,448","91,959",0,"6,493","2,782","51,952","19,651","19,965",0,0,0,0,265,0,"15,880","8,877"
4884039036,경상남도,남해군,창선면,진동리,"7,378,075","469,269","628,257","21,545","9,485","5,824,633",0,0,"127,296","1,580","4,885",0,0,"3,692","120,703",0,"6,973",787,"56,575","6,081","27,059",0,0,"9,336",0,"1,327","2,348","20,950","35,293"
4885025021,경상남도,하동군,하동읍,읍내리,"2,415,937","528,360","265,571","16,447",0,"541,807",0,0,"424,467","6,531","22,198","1,701","1,034","3,571","183,934","17,993","20,381","284,079","38,272",0,0,"1,880","1,607",0,0,"3,346",0,"35,730","17,028"
4885025022,경상남도,하동군,하동읍,광평리,"1,016,738","122,911","122,538","3,200",0,"66,379",0,0,"139,792",330,"62,026",0,271,0,"97,403","28,395","10,911","342,945","15,202",0,0,0,"2,491",0,0,0,0,"1,944",0
4885025023,경상남도,하동군,하동읍,비파리,"2,243,300","260,468","825,567","1,210",0,"365,449",0,0,"128,543","1,245",0,0,0,"14,286","136,430","60,686","16,122","288,262","83,575",0,0,0,0,0,0,455,0,"10,136","50,866"
4885025024,경상남도,하동군,하동읍,신기리,"1,710,093","162,150","591,821",0,849,"454,803",0,0,"114,670",927,"6,644",0,0,"2,998","86,913",0,"54,218","109,184","73,315","15,172",0,0,0,"9,847",0,0,0,"5,653","20,929"
4885025025,경상남도,하동군,하동읍,목도리,"3,320,890","575,601","783,602","10,126",566,"822,115",0,0,"92,723",799,0,0,"3,719","7,739","139,086",0,"113,053","580,102","59,302","25,834",0,0,0,489,0,0,0,"18,583","87,451"
4885025026,경상남도,하동군,하동읍,흥룡리,"7,694,023","290,072","770,897","155,429","4,085","5,438,947",0,0,"121,691","1,144","3,494",0,"1,913","14,490","115,538",0,"9,898","609,191","128,146","4,766",0,0,0,0,0,"2,253",0,"16,203","5,866"
4885025027,경상남도,하동군,하동읍,화심리,"5,840,101","462,768","875,452","418,075","1,618","2,624,852",0,0,"154,546","31,374","7,719",0,386,"46,399","180,854",0,"37,097","850,972","103,259","4,499",0,304,0,0,0,"3,542",0,"21,538","14,847"
4885025028,경상남도,하동군,하동읍,두곡리,"5,289,132","408,014","938,676","26,743","8,624","3,273,704",0,0,"103,234","12,260",0,"2,008",0,"11,388","89,145",0,"3,289","230,361","90,863","8,204",0,"9,286",0,0,0,"1,273",0,"49,836","22,224"
4885031021,경상남도,하동군,화개면,부춘리,"13,901,858","280,547","698,358",0,788,"11,875,133",0,0,"91,666","9,457",0,0,0,"4,428","139,093",0,0,"713,878","63,769",0,0,0,0,0,0,706,0,"21,311","2,724"
4885031022,경상남도,하동군,화개면,덕은리,"4,354,989","257,399","462,324",0,"4,325","3,004,754",0,0,"83,652","5,899",0,0,372,"5,832","109,484",0,0,"320,562","36,602","5,379",0,0,0,0,"21,898","1,069",0,"25,738","9,700"
4885031023,경상남도,하동군,화개면,탑리,"4,036,358","199,071","269,092",0,"3,571","2,959,144",0,0,"109,609","11,845",0,519,225,859,"131,890",0,908,"322,751","16,959",0,0,0,0,0,0,553,0,"3,177","6,185"
4885031024,경상남도,하동군,화개면,삼신리,"5,350,082","202,779","402,616",0,274,"4,240,776",0,0,"98,969","4,581","20,663",245,0,"1,531","105,186",0,0,"174,352","75,607",0,0,0,0,0,0,"2,261",0,"9,914","10,328"
4885031025,경상남도,하동군,화개면,정금리,"11,649,758","253,216","468,332",0,0,"10,365,258",0,0,"70,466","8,748",0,992,0,"1,373","78,221",0,0,"273,612","107,788",0,"1,478",0,0,0,0,"10,141",0,"9,438",695
4885031026,경상남도,하동군,화개면,운수리,"11,515,370","234,142","265,423",741,700,"10,435,929",0,0,"104,138","1,720","7,669","3,901",0,"1,011","67,258",0,0,"186,406","175,208",0,0,0,0,0,0,"22,361",0,"7,760","1,003"
4885031027,경상남도,하동군,화개면,용강리,"8,948,348","344,731","300,735",0,"1,488","7,781,950",0,0,"101,974","8,314",0,0,0,"2,645","91,738",0,0,"180,107","92,197",0,0,0,0,0,0,"1,061",0,"11,351","30,057"
4885031028,경상남도,하동군,화개면,범왕리,"22,808,670","511,924","286,943",0,"1,277","21,303,004",0,0,"91,026","6,906","5,516","1,000",0,"2,463","162,100",0,0,"237,345","182,713",26,0,0,0,0,0,"6,979",0,"6,882","2,566"
4885031029,경상남도,하동군,화개면,대성리,"51,814,593","465,376","349,724",0,307,"50,012,233",0,0,"67,368",0,0,0,0,"2,840","239,847",0,0,"479,739","178,253",0,0,0,0,0,0,397,0,"17,303","1,206"
4885032021,경상남도,하동군,악양면,미점리,"2,723,182","158,950","328,235","33,827","2,567","1,778,409",0,0,"69,572",0,0,0,0,"6,334","72,285",0,0,"231,834","21,162",0,0,0,0,0,0,"1,789",0,"15,004","3,214"
4885032022,경상남도,하동군,악양면,축지리,"2,290,779","157,357","391,820","56,395","2,185","1,337,709",0,0,"89,178","2,214","13,508",0,0,"9,488","71,142",0,"23,780","63,035","52,521",0,0,0,0,0,0,0,0,"16,005","4,443"
4885032023,경상남도,하동군,악양면,신대리,"3,792,265","111,445","507,837","1,849","1,749","2,932,394",0,0,"54,091","1,995",0,0,0,"4,858","60,758",0,0,"16,226","83,097","5,407",0,0,0,0,0,324,0,"6,200","4,035"
4885032024,경상남도,하동군,악양면,신성리,"4,315,706","256,027","825,360","54,871","12,736","2,774,951",0,0,"81,031","6,183",0,281,0,"8,135","97,016",0,0,"79,797","84,529","1,186",0,0,0,0,0,0,0,"26,341","7,262"
4885032025,경상남도,하동군,악양면,신흥리,"3,452,723","173,096","429,531","20,791","12,415","2,586,017",0,0,"44,695",0,"12,350",0,0,"4,101","45,503",0,0,"21,348","85,247","5,978",0,0,0,0,0,0,0,"7,876","3,775"
4885032026,경상남도,하동군,악양면,중대리,"5,153,205","199,037","548,860","12,453","1,994","4,083,032",0,0,"67,265",0,0,0,0,"2,404","73,955",0,0,"105,428","47,042","2,349",0,0,0,0,0,0,0,"7,986","1,400"
4885032027,경상남도,하동군,악양면,동매리,"4,060,466","139,486","598,381","3,228","1,270","2,945,100",0,0,"61,849",800,0,0,0,"1,224","120,043",0,0,"75,181","66,312","1,608",730,0,0,0,0,0,0,"45,131",123
4885032028,경상남도,하동군,악양면,등촌리,"8,751,210","137,000","456,308",0,"9,456","7,761,064",0,0,"59,715","1,450",0,0,0,"1,151","119,687",0,0,"148,485","48,867",0,0,0,0,0,0,"3,300",0,"4,163",564
4885032029,경상남도,하동군,악양면,매계리,"4,146,172","236,916","627,256",0,"11,679","2,927,332",0,0,"91,371",427,"12,718",426,0,"4,907","109,936",0,0,"27,073","67,241","10,001",0,0,0,0,0,380,0,"13,567","4,942"
4885032030,경상남도,하동군,악양면,정동리,"1,367,982","175,611","313,837","51,876","7,328","606,674",0,0,"59,428",0,0,0,0,"5,373","59,688",0,33,"42,134","36,268",0,0,0,0,0,0,0,0,"3,508","6,224"
4885032031,경상남도,하동군,악양면,정서리,"3,971,121","234,812","630,154","94,104",0,"2,542,873",0,0,"131,956","11,310","17,154","4,213",0,"2,458","98,716",0,590,"66,116","96,227","7,690",0,0,0,0,0,"1,188",0,"23,531","8,029"
4885032032,경상남도,하동군,악양면,입석리,"2,789,842","237,009","821,766","6,267",810,"1,394,540",0,0,"76,271",444,0,304,0,"6,982","76,091",0,"8,411","49,216","60,257","20,734",0,0,0,0,0,"7,222",0,"22,567",951
4885032033,경상남도,하동군,악양면,봉대리,"1,628,029","174,165","789,583","5,267","3,401","355,619",0,0,"86,592","3,037",0,0,0,"2,625","88,232",0,"13,101","18,509","57,530",955,0,38,0,0,0,250,0,"23,780","5,346"
4885032034,경상남도,하동군,악양면,평사리,"4,195,262","331,088","1,155,179","14,919","1,128","1,593,625",0,0,"97,607",0,0,"12,748","1,252","5,910","228,991",0,"3,847","527,417","108,932","76,337",0,0,0,0,0,"1,991",0,"27,323","6,968"
4885033021,경상남도,하동군,적량면,관리,"2,943,334","227,596","706,695","3,685","1,881","1,650,567",0,0,"101,749",594,"11,053",0,0,"5,545","86,698",0,0,"15,866","102,075","5,986",0,0,0,0,0,"1,089",0,"13,724","8,531"
4885033022,경상남도,하동군,적량면,우계리,"9,094,350","397,556","1,134,576","9,900","6,200","6,878,505",0,0,"86,721",660,"3,524",0,0,"2,628","216,222",0,0,641,"321,651","9,152",0,0,0,0,0,533,0,"22,959","2,922"
4885033023,경상남도,하동군,적량면,동리,"7,290,299","209,055","852,682","5,948","2,842","5,722,739",0,0,"73,341","1,044","8,804",0,0,"4,915","172,849",0,0,"5,278","211,340",0,0,0,0,0,"6,408",0,0,"11,752","1,303"
4885033024,경상남도,하동군,적량면,서리,"11,945,593","324,288","928,280","4,185","2,302","10,026,101",0,0,"93,412",0,0,0,0,"4,650","125,341",0,"20,064","157,507","120,700","95,090",0,0,0,0,0,"9,020",0,"32,122","2,531"
4885033025,경상남도,하동군,적량면,동산리,"5,398,579","225,797","1,184,834","7,835","12,085","2,947,195",0,0,"97,272","57,506","1,137",0,"3,641","12,184","308,670","62,241","25,156","291,552","107,569","1,554",0,0,0,0,0,"1,893",0,"14,847","35,611"
4885033026,경상남도,하동군,적량면,고절리,"5,038,023","186,750","765,309","31,542","2,732","3,179,847",0,0,"71,725","3,179",0,0,0,"3,769","180,402",0,"72,324","218,840","118,864","26,664",0,0,0,"113,429",0,"1,495",0,"37,554","23,598"
4885034021,경상남도,하동군,횡천면,전대리,"8,909,949","240,563","867,879",721,"7,187","7,128,235",0,0,"62,599","1,385","8,585",0,0,"2,213","332,343",0,0,526,"209,790","32,373","3,284",598,0,0,0,652,0,"8,459","2,557"
4885034022,경상남도,하동군,횡천면,애치리,"5,563,827","186,974","643,077","18,662","11,455","4,163,324",0,0,"47,898",0,0,0,0,"2,277","122,453",0,0,"1,427","205,915",23,0,0,0,0,0,262,0,"8,164","151,916"
4885034023,경상남도,하동군,횡천면,여의리,"2,212,204","126,815","313,272",0,"3,716","1,468,292",0,0,"53,140",0,0,0,0,"2,150","87,190","39,907",0,"19,053","80,263",0,0,0,0,0,0,273,0,"12,874","5,259"
4885034024,경상남도,하동군,횡천면,횡천리,"3,955,408","254,864","555,675","3,980","5,132","2,487,677",0,0,"128,125",0,"26,361",0,467,"4,049","136,231","80,477","10,553","130,586","64,734","1,874",0,0,0,0,"24,720",0,0,"24,030","15,874"
