처리시설명,시도,시군구,읍면동,리,측정일자,발생 유량(㎥/일),방류 유량(㎥/일),발생 수질 농도_BOD(mg/L),발생 수질 농도_COD(mg/L),발생 수질 농도_TN(mg/L),발생 수질 농도_TP(mg/L),방류 수질 농도_BOD(mg/L),방류 수질 농도_COD(mg/L),방류 수질 농도_TN(mg/L),방류 수질 농도_TP(mg/L),연계처리시설명,이송방법,처리유형,배출허용기준적용지역,가동여부
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-10-19,24,23,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-10-20,23,22,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-10-21,24,23,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-10-22,21,21,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-10-23,33,32,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-10-24,28,27,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-10-25,46,44,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-10-26,30,28,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-10-27,42,41,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-10-28,41,40,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-10-29,46,67,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-10-30,41,40,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-10-31,32,29,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-01,30,33,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-02,32,31,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-03,25,25,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-04,25,25,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-05,28,28,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-06,21,20,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-07,20,19,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-08,27,25,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-09,22,20,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-10,75,74,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-11,77,76,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-12,70,68,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-13,34,32,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-14,20,19,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-15,111,108,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-16,41,39,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-17,30,30,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-18,29,28,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-19,26,26,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-20,18,17,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-21,17,18,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-22,73,71,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-23,28,37,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-24,15,15,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-25,15,15,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-26,18,17,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-27,20,19,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-28,6,6,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-29,17,15,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-11-30,15,14,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-12-01,10,9,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-12-02,10,9,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-12-03,17,16,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-12-04,37,36,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-12-05,19,18,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-12-06,38,37,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-12-07,11,11,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-12-08,50,50,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-12-09,51,51,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-12-10,19,17,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-12-11,19,17,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-12-12,12,12,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-12-13,15,15,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-12-14,16,15,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-12-15,56,56,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-12-16,55,55,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
연기군생활폐기물종합처리시설,세종특별자치시,세종특별자치시,전동면,심중리,2012-12-17,51,50,,,,,,,,,연기군환경사업소,관거이송,처리후종말,청정지역,가동
