시도,시군구,읍면동,리,행정구역코드,총계(개소),골프장,금은판매점의 세공시설,농축수산물단순가공시설,사진처리 또는 X-Ray 시설,안경점,운수장비정비시설(폐차장포함)
부산광역시,동래구,수안동,,2626010600,7,0,0,0,6,0,1
부산광역시,동래구,안락동,,2626010200,17,0,0,0,15,0,2
부산광역시,동래구,온천동,,2626010800,21,0,0,0,20,0,1
부산광역시,남구,감만동,,2629011100,11,0,0,0,7,0,4
부산광역시,남구,대연동,,2629010600,33,0,0,0,29,0,4
부산광역시,남구,문현동,,2629010900,15,0,0,0,13,0,2
부산광역시,남구,용당동,,2629010800,14,0,0,0,4,0,10
부산광역시,남구,용호동,,2629010700,18,0,0,0,16,0,2
부산광역시,남구,우암동,,2629011000,2,0,0,0,2,0,0
부산광역시,북구,구포동,,2632010500,16,0,0,0,14,0,2
부산광역시,북구,금곡동,,2632010100,8,0,0,0,8,0,0
부산광역시,북구,덕천동,,2632010400,18,0,0,0,14,0,4
부산광역시,북구,만덕동,,2632010300,4,0,0,0,4,0,0
부산광역시,북구,화명동,,2632010200,20,0,0,0,20,0,0
부산광역시,해운대구,반송동,,2635010100,11,0,0,0,11,0,0
부산광역시,해운대구,반여동,,2635010300,27,0,0,0,21,0,6
부산광역시,해운대구,송정동,,2635010800,10,0,0,0,0,0,10
부산광역시,해운대구,우동,,2635010500,20,0,0,0,17,0,3
부산광역시,해운대구,재송동,,2635010400,10,0,0,0,9,0,1
부산광역시,해운대구,좌동,,2635010700,16,0,0,0,16,0,0
부산광역시,해운대구,중동,,2635010600,11,0,0,0,10,0,1
부산광역시,사하구,감천동,,2638010800,13,0,0,0,9,0,4
부산광역시,사하구,괴정동,,2638010100,27,0,0,0,25,0,2
부산광역시,사하구,구평동,,2638010700,8,0,0,0,2,0,6
부산광역시,사하구,다대동,,2638010600,26,0,0,0,17,0,9
부산광역시,사하구,당리동,,2638010200,13,0,0,0,13,0,0
부산광역시,사하구,신평동,,2638010400,37,0,0,0,20,0,17
부산광역시,사하구,장림동,,2638010500,41,0,0,0,21,0,20
부산광역시,사하구,하단동,,2638010300,21,0,0,0,18,0,3
부산광역시,금정구,구서동,,2641010700,21,1,0,0,18,0,2
부산광역시,금정구,금사동,,2641011100,24,0,0,0,1,0,23
부산광역시,금정구,남산동,,2641010400,10,0,0,0,9,0,1
부산광역시,금정구,노포동,,2641010200,2,1,0,0,0,0,1
부산광역시,금정구,두구동,,2641010100,1,0,0,0,1,0,0
부산광역시,금정구,부곡동,,2641010900,27,0,0,0,20,0,7
부산광역시,금정구,서동,,2641011000,8,0,0,0,7,0,1
부산광역시,금정구,선동,,2641010500,1,1,0,0,0,0,0
부산광역시,금정구,장전동,,2641010800,18,0,0,0,16,0,2
부산광역시,금정구,청룡동,,2641010300,1,0,0,0,1,0,0
부산광역시,금정구,회동동,,2641011200,2,0,0,0,0,0,2
부산광역시,연제구,거제동,,2647010100,22,0,0,0,15,0,7
부산광역시,연제구,연산동,,2647010200,68,0,0,0,53,0,15
부산광역시,수영구,광안동,,2650010400,30,0,0,0,20,0,10
부산광역시,수영구,남천동,,2650010500,24,0,0,0,19,0,5
부산광역시,수영구,망미동,,2650010100,11,0,0,0,10,0,1
부산광역시,수영구,민락동,,2650010300,5,0,0,0,3,0,2
부산광역시,수영구,수영동,,2650010200,5,0,0,0,3,0,2
부산광역시,사상구,감전동,,2653010500,56,0,0,0,12,0,44
부산광역시,사상구,괘법동,,2653010400,17,0,0,0,16,0,1
부산광역시,사상구,덕포동,,2653010300,13,0,0,0,7,0,6
부산광역시,사상구,모라동,,2653010200,11,0,0,0,10,0,1
부산광역시,사상구,삼락동,,2653010100,11,0,0,0,1,0,10
부산광역시,사상구,엄궁동,,2653010800,14,0,0,0,12,0,2
부산광역시,사상구,주례동,,2653010600,16,0,0,0,13,0,3
부산광역시,사상구,학장동,,2653010700,36,0,0,0,14,0,22
부산광역시,기장군,기장읍,교리,2671025022,2,0,0,0,1,0,1
부산광역시,기장군,기장읍,대라리,2671025026,6,0,0,0,6,0,0
부산광역시,기장군,기장읍,동부리,2671025021,6,0,0,0,5,0,1
부산광역시,기장군,기장읍,청강리,2671025027,8,0,0,0,1,0,7
부산광역시,기장군,일광면,이천리,2671031022,1,1,0,0,0,0,0
부산광역시,기장군,일광면,화전리,2671031031,1,0,0,0,0,0,1
부산광역시,기장군,장안읍,고리,2671025323,1,0,0,0,1,0,0
부산광역시,기장군,장안읍,길천리,2671025334,2,0,0,0,1,0,1
부산광역시,기장군,장안읍,좌천리,2671025321,1,0,0,0,0,0,1
부산광역시,기장군,정관면,달산리,2671032025,3,0,0,0,0,0,3
부산광역시,기장군,정관면,매학리,2671032022,2,0,0,0,1,0,1
부산광역시,기장군,정관면,모전리,2671032027,1,0,0,0,1,0,0
부산광역시,기장군,정관면,방곡리,2671032021,1,0,0,0,1,0,0
부산광역시,기장군,정관면,병산리,2671032026,1,1,0,0,0,0,0
부산광역시,기장군,정관면,예림리,2671032030,1,0,0,0,0,0,1
부산광역시,기장군,정관면,용수리,2671032028,5,0,0,0,5,0,0
부산광역시,중구,광복동1가,,2611013300,1,0,0,0,1,0,0
부산광역시,중구,광복동3가,,2611013500,1,0,0,0,1,0,0
부산광역시,중구,남포동5가,,2611014000,3,0,0,0,3,0,0
부산광역시,중구,남포동6가,,2611014100,4,0,0,0,4,0,0
부산광역시,중구,대청동1가,,2611011600,1,0,0,0,1,0,0
부산광역시,중구,대청동3가,,2611011800,3,0,0,0,3,0,0
부산광역시,중구,동광동3가,,2611011300,1,0,0,0,1,0,0
부산광역시,중구,동광동4가,,2611011400,2,0,0,0,2,0,0
부산광역시,중구,동광동5가,,2611011500,1,0,0,0,1,0,0
부산광역시,중구,보수동1가,,2611012000,1,0,0,0,1,0,0
부산광역시,중구,보수동2가,,2611012100,1,0,0,0,1,0,0
부산광역시,중구,부평동1가,,2611012300,1,0,0,0,1,0,0
부산광역시,중구,부평동2가,,2611012400,3,0,0,0,3,0,0
부산광역시,중구,부평동4가,,2611012600,1,0,0,0,1,0,0
부산광역시,중구,영주동,,2611010100,2,0,0,0,2,0,0
부산광역시,중구,중앙동3가,,2611010600,3,0,0,0,3,0,0
부산광역시,중구,중앙동4가,,2611010700,8,0,0,0,7,0,1
부산광역시,중구,중앙동5가,,2611010800,1,0,0,0,1,0,0
부산광역시,강서구,강동동,,2644010300,2,0,0,0,1,0,1
부산광역시,강서구,녹산동,,2644011100,1,0,0,0,1,0,0
부산광역시,강서구,대저1동,,2644010100,3,0,0,0,3,0,0
부산광역시,강서구,대저2동,,2644010200,7,1,0,0,5,0,1
부산광역시,강서구,명지동,,2644010400,5,0,0,0,5,0,0
부산광역시,강서구,범방동,,2644011600,1,0,0,0,1,0,0
부산광역시,강서구,봉림동,,2644010800,1,0,0,0,0,0,1
부산광역시,강서구,송정동,,2644010900,30,0,0,0,17,0,13
부산광역시,강서구,지사동,,2644011400,2,2,0,0,0,0,0
부산광역시,서구,남부민동,,2614012300,4,0,0,0,3,0,1
부산광역시,서구,동대신동2가,,2614010200,4,0,0,0,4,0,0
부산광역시,서구,동대신동3가,,2614010300,1,0,0,0,1,0,0
부산광역시,서구,부민동1가,,2614010900,1,0,0,0,1,0,0
부산광역시,서구,부용동1가,,2614010700,1,0,0,0,0,0,1
부산광역시,서구,서대신동1가,,2614010400,1,0,0,0,1,0,0
부산광역시,서구,서대신동2가,,2614010500,2,0,0,0,2,0,0
부산광역시,서구,서대신동3가,,2614010600,3,0,0,0,3,0,0
부산광역시,서구,아미동2가,,2614011600,1,0,0,0,1,0,0
부산광역시,서구,암남동,,2614012400,2,0,0,0,2,0,0
부산광역시,서구,초장동,,2614011900,1,0,0,0,1,0,0
부산광역시,서구,충무동1가,,2614012000,3,0,0,0,3,0,0
부산광역시,서구,토성동3가,,2614011400,1,0,0,0,1,0,0
부산광역시,서구,토성동5가,,2614011800,1,0,0,0,1,0,0
대구광역시,동구,각산동,,2714012300,7,0,0,0,1,0,6
대구광역시,동구,검사동,,2714011000,3,1,0,0,2,0,0
대구광역시,동구,도학동,,2714013400,1,1,0,0,0,0,0
대구광역시,동구,동호동,,2714011600,20,0,0,0,5,0,15
대구광역시,동구,방촌동,,2714011100,16,0,0,0,16,0,0
대구광역시,동구,불로동,,2714010600,8,0,0,0,6,0,2
대구광역시,동구,서호동,,2714011500,13,0,0,0,8,0,5
대구광역시,동구,신기동,,2714011700,6,0,0,0,6,0,0
대구광역시,동구,신서동,,2714012400,2,0,0,0,2,0,0
대구광역시,동구,신암동,,2714010100,37,0,0,0,36,0,1
대구광역시,동구,신천동,,2714010200,21,0,0,0,20,0,1
대구광역시,동구,용계동,,2714011900,4,0,0,0,1,0,3
대구광역시,동구,율하동,,2714011800,9,0,0,0,9,0,0
대구광역시,동구,입석동,,2714010900,5,0,0,0,4,0,1
대구광역시,동구,지묘동,,2714014500,4,0,0,0,4,0,0
대구광역시,동구,지저동,,2714010800,4,0,0,0,3,0,1
대구광역시,동구,효목동,,2714010300,22,0,0,0,20,0,2
대구광역시,남구,대명동,,2720010300,45,0,0,0,43,0,2
대구광역시,남구,봉덕동,,2720010200,15,0,0,0,12,0,3
대구광역시,남구,이천동,,2720010100,4,0,0,0,4,0,0
대구광역시,북구,검단동,,2723011300,11,0,0,0,4,0,7
대구광역시,북구,고성동1가,,2723010300,1,0,0,0,0,0,1
대구광역시,북구,고성동2가,,2723010400,2,0,0,0,2,0,0
대구광역시,북구,고성동3가,,2723010500,4,0,0,0,3,0,1
대구광역시,북구,관음동,,2723012500,9,0,0,0,9,0,0
대구광역시,북구,구암동,,2723012300,10,0,0,0,9,0,1
대구광역시,북구,국우동,,2723012200,1,0,0,0,1,0,0
대구광역시,북구,노원동1가,,2723010700,3,0,0,0,3,0,0
대구광역시,북구,노원동2가,,2723010800,2,0,0,0,1,0,1
대구광역시,북구,노원동3가,,2723010900,33,0,0,0,9,0,24
대구광역시,북구,대현동,,2723011000,9,0,0,0,9,0,0
대구광역시,북구,동변동,,2723011400,2,0,0,0,2,0,0
대구광역시,북구,동천동,,2723012400,20,0,0,0,20,0,0
대구광역시,북구,복현동,,2723011200,16,0,0,0,16,0,0
대구광역시,북구,산격동,,2723011100,36,0,0,0,25,0,11
대구광역시,북구,서변동,,2723011500,4,0,0,0,4,0,0
대구광역시,북구,읍내동,,2723011800,16,0,0,0,16,0,0
대구광역시,북구,칠성동1가,,2723010100,2,0,0,0,2,0,0
대구광역시,북구,칠성동2가,,2723010200,7,0,0,0,7,0,0
대구광역시,북구,침산동,,2723010600,20,0,0,0,16,0,4
대구광역시,북구,태전동,,2723012600,20,0,0,0,19,0,1
대구광역시,북구,학정동,,2723012000,1,0,0,0,1,0,0
대구광역시,수성구,가천동,,2726012600,2,0,0,0,0,0,2
대구광역시,수성구,노변동,,2726012000,1,0,0,0,0,0,1
대구광역시,수성구,대흥동,,2726012700,1,0,0,0,1,0,0
대구광역시,수성구,두산동,,2726011100,5,0,0,0,3,0,2
대구광역시,수성구,만촌동,,2726010200,26,1,0,0,24,0,1
대구광역시,수성구,매호동,,2726011500,3,0,0,0,3,0,0
대구광역시,수성구,범물동,,2726011300,14,0,0,0,12,0,2
대구광역시,수성구,범어동,,2726010100,35,0,0,0,35,0,0
대구광역시,수성구,사월동,,2726011700,3,0,0,0,2,0,1
대구광역시,수성구,상동,,2726010900,4,0,0,0,4,0,0
대구광역시,수성구,수성동1가,,2726010300,9,0,0,0,9,0,0
대구광역시,수성구,수성동2가,,2726010400,9,0,0,0,9,0,0
대구광역시,수성구,수성동3가,,2726010500,4,0,0,0,4,0,0
대구광역시,수성구,수성동4가,,2726010600,6,0,0,0,6,0,0
대구광역시,수성구,시지동,,2726011400,7,0,0,0,7,0,0
대구광역시,수성구,신매동,,2726011800,20,0,0,0,19,0,1
대구광역시,수성구,욱수동,,2726011900,2,0,0,0,1,0,1
대구광역시,수성구,중동,,2726010800,11,0,0,0,11,0,0
대구광역시,수성구,지산동,,2726011200,23,0,0,0,22,0,1
대구광역시,수성구,파동,,2726011000,4,0,0,0,4,0,0
대구광역시,수성구,황금동,,2726010700,7,0,0,0,5,0,2
대구광역시,달서구,갈산동,,2729010600,5,0,0,0,2,0,3
대구광역시,달서구,감삼동,,2729011300,15,0,0,0,12,0,3
대구광역시,달서구,대곡동,,2729012300,2,0,0,0,2,0,0
대구광역시,달서구,대천동,,2729011900,9,0,0,0,1,0,8
대구광역시,달서구,도원동,,2729011600,10,0,0,0,10,0,0
대구광역시,달서구,두류동,,2729010200,19,0,0,0,19,0,0
대구광역시,달서구,본동,,2729012400,7,0,0,0,4,0,3
대구광역시,달서구,본리동,,2729011400,17,0,0,0,3,0,14
대구광역시,달서구,상인동,,2729011500,31,0,0,0,31,0,0
대구광역시,달서구,성당동,,2729010100,16,0,0,0,16,0,0
대구광역시,달서구,송현동,,2729012200,18,0,0,0,18,0,0
대구광역시,달서구,신당동,,2729010700,7,0,0,0,7,0,0
대구광역시,달서구,용산동,,2729011100,12,0,0,0,12,0,0
대구광역시,달서구,월성동,,2729012000,14,0,0,0,10,0,4
대구광역시,달서구,월암동,,2729012100,6,0,0,0,0,0,6
대구광역시,달서구,이곡동,,2729010800,23,0,0,0,23,0,0
대구광역시,달서구,장기동,,2729011000,11,0,0,0,3,0,8
대구광역시,달서구,장동,,2729010900,17,0,0,0,0,0,17
대구광역시,달서구,죽전동,,2729011200,3,0,0,0,3,0,0
대구광역시,달서구,진천동,,2729011700,14,0,0,0,12,0,2
대구광역시,달서구,파호동,,2729010400,2,0,0,0,2,0,0
대구광역시,달서구,호림동,,2729010500,7,0,0,0,1,0,6
대구광역시,달서구,호산동,,2729012500,5,0,0,0,2,0,3
대구광역시,달성군,가창면,삼산리,2771031031,1,0,0,0,1,0,0
대구광역시,달성군,가창면,용계리,2771031021,4,1,0,0,2,0,1
대구광역시,달성군,논공읍,금포리,2771025322,3,0,0,0,1,0,2
대구광역시,달성군,논공읍,노이리,2771025321,1,0,0,0,0,0,1
대구광역시,달성군,논공읍,북리,2771025328,8,0,0,0,6,0,2
대구광역시,달성군,논공읍,상리,2771025325,1,0,0,0,0,0,1
대구광역시,달성군,다사읍,매곡리,2771025628,10,0,0,0,10,0,0
대구광역시,달성군,다사읍,서재리,2771025625,5,1,0,0,4,0,0
대구광역시,달성군,다사읍,죽곡리,2771025627,4,0,0,0,4,0,0
대구광역시,달성군,옥포면,본리리,2771034029,2,0,0,0,2,0,0
대구광역시,달성군,유가면,금리,2771037028,2,0,0,0,0,0,2
대구광역시,달성군,유가면,용리,2771037023,1,0,0,0,0,0,1
대구광역시,달성군,하빈면,봉촌리,2771033029,1,0,0,0,0,0,1
대구광역시,달성군,하빈면,하산리,2771033021,6,0,0,0,0,0,6
대구광역시,달성군,현풍면,대리,2771036030,1,0,0,0,0,0,1
대구광역시,달성군,현풍면,성하리,2771036025,1,0,0,0,1,0,0
대구광역시,달성군,현풍면,원교리,2771036026,2,0,0,0,1,0,1
대구광역시,달성군,현풍면,하리,2771036024,6,0,0,0,6,0,0
대구광역시,달성군,화원읍,구라리,2771025022,3,0,0,0,3,0,0
대구광역시,달성군,화원읍,명곡리,2771025025,4,0,0,0,4,0,0
대구광역시,달성군,화원읍,본리리,2771025026,1,0,0,0,1,0,0
대구광역시,달성군,화원읍,설화리,2771025024,2,0,0,0,1,0,1
대구광역시,달성군,화원읍,성산리,2771025023,1,0,0,0,0,0,1
대구광역시,달성군,화원읍,천내리,2771025021,15,0,0,0,15,0,0
대구광역시,중구,계산동1가,,2711013800,1,0,0,0,1,0,0
대구광역시,중구,계산동2가,,2711013900,1,0,0,0,1,0,0
대구광역시,중구,공평동,,2711012200,7,0,0,0,7,0,0
대구광역시,중구,교동,,2711012500,1,0,0,0,1,0,0
대구광역시,중구,남산동,,2711015600,50,0,0,0,50,0,0
대구광역시,중구,남일동,,2711011700,1,0,0,0,1,0,0
대구광역시,중구,달성동,,2711015500,1,0,0,0,1,0,0
대구광역시,중구,대봉동,,2711015700,10,0,0,0,10,0,0
대구광역시,중구,대신동,,2711015400,5,0,0,0,5,0,0
대구광역시,중구,덕산동,,2711011200,3,0,0,0,3,0,0
대구광역시,중구,동산동,,2711014000,5,0,0,0,5,0,0
대구광역시,중구,동성로2가,,2711012300,2,0,0,0,2,0,0
대구광역시,중구,동인동1가,,2711010100,2,0,0,0,2,0,0
대구광역시,중구,동인동2가,,2711010200,1,0,0,0,1,0,0
대구광역시,중구,동인동3가,,2711010300,2,0,0,0,2,0,0
대구광역시,중구,동인동4가,,2711010400,2,0,0,0,2,0,0
대구광역시,중구,문화동,,2711012100,1,0,0,0,1,0,0
대구광역시,중구,봉산동,,2711010800,5,0,0,0,5,0,0
대구광역시,중구,북성로1가,,2711015000,1,0,0,0,1,0,0
대구광역시,중구,삼덕동1가,,2711010500,2,0,0,0,2,0,0
대구광역시,중구,삼덕동2가,,2711010600,9,0,0,0,9,0,0
대구광역시,중구,삼덕동3가,,2711010700,1,0,0,0,1,0,0
대구광역시,중구,서문로2가,,2711014100,1,0,0,0,1,0,0
대구광역시,중구,수동,,2711011100,1,0,0,0,1,0,0
대구광역시,중구,수창동,,2711013000,1,0,0,0,0,0,1
대구광역시,중구,시장북로,,2711013500,1,0,0,0,1,0,0
대구광역시,중구,인교동,,2711013200,1,0,0,0,1,0,0
대구광역시,중구,종로1가,,2711011300,1,0,0,0,1,0,0
대구광역시,중구,태평로3가,,2711013100,2,0,0,0,2,0,0
대구광역시,중구,하서동,,2711013600,1,0,0,0,1,0,0
대구광역시,서구,내당동,,2717010100,19,0,0,0,19,0,0
대구광역시,서구,비산동,,2717010200,55,0,0,0,21,0,34
대구광역시,서구,상리동,,2717010400,2,0,0,0,0,0,2
대구광역시,서구,원대동1가,,2717010700,2,0,0,0,2,0,0
대구광역시,서구,원대동3가,,2717010900,3,0,0,0,3,0,0
대구광역시,서구,이현동,,2717010600,33,0,0,0,0,0,33
대구광역시,서구,중리동,,2717010500,23,0,0,0,1,0,22
대구광역시,서구,평리동,,2717010300,35,0,0,0,34,0,1
인천광역시,동구,금곡동,,2814010600,1,0,0,0,1,0,0
인천광역시,동구,만석동,,2814010100,5,0,0,0,3,0,2
인천광역시,동구,송림동,,2814010700,31,0,0,0,15,1,15
인천광역시,동구,송현동,,2814010300,20,0,0,0,6,0,14
인천광역시,동구,화수동,,2814010200,2,0,0,0,1,0,1
인천광역시,남구,관교동,,2817010800,3,0,0,0,3,0,0
인천광역시,남구,도화동,,2817010500,23,0,0,0,14,0,9
인천광역시,남구,문학동,,2817010900,3,0,0,0,3,0,0
인천광역시,남구,숭의동,,2817010100,23,0,0,0,17,0,6
인천광역시,남구,용현동,,2817010200,32,0,0,0,30,0,2
인천광역시,남구,주안동,,2817010600,71,0,0,0,64,0,7
인천광역시,남구,학익동,,2817010300,32,0,0,0,17,0,15
인천광역시,연수구,동춘동,,2818510500,15,1,0,0,11,0,3
인천광역시,연수구,선학동,,2818510200,5,0,0,0,5,0,0
인천광역시,연수구,송도동,,2818510600,1,1,0,0,0,0,0
인천광역시,연수구,연수동,,2818510300,22,0,0,0,22,0,0
인천광역시,연수구,옥련동,,2818510100,17,0,0,0,15,0,2
인천광역시,연수구,청학동,,2818510400,10,0,0,0,10,0,0
인천광역시,남동구,간석동,,2820010200,59,0,0,0,49,0,10
인천광역시,남동구,고잔동,,2820011100,23,0,0,0,5,0,18
인천광역시,남동구,구월동,,2820010100,67,0,0,0,59,0,8
인천광역시,남동구,남촌동,,2820010700,6,0,0,0,6,0,0
인천광역시,남동구,논현동,,2820011000,23,0,0,0,23,0,0
인천광역시,남동구,도림동,,2820010900,1,0,0,0,1,0,0
인천광역시,남동구,만수동,,2820010300,55,0,0,0,54,0,1
인천광역시,남동구,서창동,,2820010500,5,0,0,0,5,0,0
인천광역시,부평구,갈산동,,2823710600,22,0,0,0,14,0,8
인천광역시,부평구,구산동,,2823710900,1,0,0,0,0,0,1
인천광역시,부평구,부개동,,2823710700,27,0,0,0,26,0,1
인천광역시,부평구,부평동,,2823710100,85,0,0,0,78,0,7
인천광역시,부평구,산곡동,,2823710300,36,0,0,0,34,0,2
인천광역시,부평구,삼산동,,2823710500,24,0,0,0,23,0,1
인천광역시,부평구,십정동,,2823710200,37,0,0,0,24,0,13
인천광역시,부평구,일신동,,2823710800,5,0,0,0,4,0,1
인천광역시,부평구,청천동,,2823710400,31,0,0,0,13,0,18
인천광역시,중구,경동,,2811013400,2,0,0,0,2,0,0
인천광역시,중구,내동,,2811013300,1,0,0,0,1,0,0
인천광역시,중구,답동,,2811012500,1,0,0,0,1,0,0
인천광역시,중구,북성동1가,,2811013800,2,0,0,0,0,0,2
인천광역시,중구,북성동2가,,2811013900,1,0,0,0,1,0,0
인천광역시,중구,사동,,2811012200,1,0,0,0,0,0,1
인천광역시,중구,송월동3가,,2811014400,1,0,0,0,1,0,0
인천광역시,중구,신생동,,2811012300,1,0,0,0,1,0,0
인천광역시,중구,신포동,,2811012400,4,0,0,0,4,0,0
인천광역시,중구,신흥동1가,,2811012600,2,0,0,0,0,0,2
인천광역시,중구,신흥동2가,,2811012700,1,0,0,0,0,0,1
인천광역시,중구,신흥동3가,,2811012800,27,0,0,0,3,1,23
